vendor_id,vendor_name,field_name,field_shape,bottom,left,right,top,doc_id,submitted_on,status,submitted_On
,Subject to Murbad Jurisdiction,invoiceNumber,ddd,905.0,671.0,852.0,809.0,doc_1661163627253_a9b8a998b9b,22-08-2022,1,
,Subject to Murbad Jurisdiction,invoiceDate,dd/dd/dddd,894.0,1886.0,2263.0,823.0,doc_1661163627253_a9b8a998b9b,22-08-2022,1,
27AABFQ0192Q1ZT,QUICK SUPPLIER,invoiceNumber,dd,520.0,1670.0,1708.0,484.0,doc_1661163959439_89bab88babb,22-08-2022,1,
27AABFQ0192Q1ZT,QUICK SUPPLIER,invoiceDate,dd/dd/dddd,522.0,2046.0,2190.0,486.0,doc_1661163959439_89bab88babb,22-08-2022,1,
27AAGCR6808Q1ZM,RAKYAN BEVERAGES PRIVATE LIMITED - MAHARASHTRA / RAW PRESSERY PRIVATE LIMITED,invoiceNumber,dddd,327.0,1876.0,1951.0,292.0,doc_1661153143257_a8a998889a8,22-08-2022,1,
27AAGCR6808Q1ZM,RAKYAN BEVERAGES PRIVATE LIMITED - MAHARASHTRA / RAW PRESSERY PRIVATE LIMITED,invoiceDate,dd/dd/dddd,264.0,1863.0,2050.0,223.0,doc_1661153143257_a8a998889a8,22-08-2022,1,
27ABWPV0718K1ZW,JASHNN AGENCY,invoiceNumber,ddd,660.0,2224.0,2280.0,623.0,doc_1661171813233_98bbaa9888b,22-08-2022,1,
27ABWPV0718K1ZW,JASHNN AGENCY,invoiceDate,dd/dd/dddd,704.0,2118.0,2280.0,667.0,doc_1661171813233_98bbaa9888b,22-08-2022,1,
27AADCK4657K1Z5,KLF NIRMAL INDUSTRIES LTD,invoiceNumber,XXdd/dddddd/XXdd,635.0,1961.0,2246.0,597.0,doc_1661171969127_89a8b9bbb88,22-08-2022,1,
27AADCK4657K1Z5,KLF NIRMAL INDUSTRIES LTD,invoiceDate,dd/dd/dddd,676.0,1976.0,2121.0,640.0,doc_1661171969127_89a8b9bbb88,22-08-2022,1,
24AADCT2914J1ZG,TONG GARDEN FOOD MARKETING(INDIA) PVT LTD,invoiceNumber,XX-XXXdd-ddddd,1185.0,395.0,640.0,1139.0,doc_1661169214989_b89ba8aaba8,22-08-2022,1,
24AADCT2914J1ZG,TONG GARDEN FOOD MARKETING(INDIA) PVT LTD,invoiceDate,dd/dd/dddd,1185.0,1020.0,1186.0,1144.0,doc_1661169214989_b89ba8aaba8,22-08-2022,1,
27AVFPS8618E1Z9,GENEX MARKETING,invoiceNumber,XX-ddddd/dd-dd,248.0,1353.0,1544.0,205.0,doc_1661169263743_abbb99aa9aa,22-08-2022,1,
27AVFPS8618E1Z9,GENEX MARKETING,invoiceDate,dd/dd/dddd,245.0,1840.0,2015.0,203.0,doc_1661169263743_abbb99aa9aa,22-08-2022,1,
27AAAPP3674M1Z9,SHREEJI MARKETING,invoiceNumber,XXX/dd,195.0,1990.0,2142.0,156.0,doc_1661169304646_b98aaa8898a,22-08-2022,1,
27AAAPP3674M1Z9,SHREEJI MARKETING,invoiceDate,dd/dd/dddd,239.0,1989.0,2165.0,203.0,doc_1661169304646_b98aaa8898a,22-08-2022,1,
29AAHCG1593L1Z2,GO DESI MANDI PRIVATE LIMITED,invoiceNumber,XX-XXXX-ddddd,938.0,2015.0,2359.0,890.0,doc_1661169357647_bbb99a99ab9,22-08-2022,1,
29AAHCG1593L1Z2,GO DESI MANDI PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1143.0,1769.0,1991.0,1099.0,doc_1661169357647_bbb99a99ab9,22-08-2022,1,
27AGDPV8252C1Z9,SWETA ENTERPRISES,invoiceNumber,XXXddddd,270.0,1892.0,2055.0,235.0,doc_1661169405015_8ab99ba8988,22-08-2022,1,
27AGDPV8252C1Z9,SWETA ENTERPRISES,invoiceDate,dd/dd/dddd,1611.0,720.0,1043.0,1551.0,doc_1661169405015_8ab99ba8988,22-08-2022,1,
27AABCW4043P1ZX,WALKO QSR COMPANY PVT LTD - BANGALORE,invoiceNumber,XXd/dddd/dd-dd,728.0,1468.0,1724.0,687.0,doc_1661169455632_8aa8a89898b,22-08-2022,1,
27AABCW4043P1ZX,WALKO QSR COMPANY PVT LTD - BANGALORE,invoiceDate,dd/dd/dddd,722.0,1875.0,2034.0,686.0,doc_1661169455632_8aa8a89898b,22-08-2022,1,
27AAACI5750N1Z8,INNOVATIVE FOODS LTD,invoiceNumber,XXXX-ddd-dddd,204.0,1535.0,1807.0,154.0,doc_1661169525644_ba9bbbaaaa8,22-08-2022,1,
27AAECA0303M1ZZ,AGROTECH FOODS LIMITED,invoiceNumber,XXddddXdd-dddddd,375.0,2093.0,2357.0,339.0,doc_1661169574787_8899aaba9a9,22-08-2022,1,
27AAECA0303M1ZZ,AGROTECH FOODS LIMITED,invoiceDate,dd/dd/dddd,550.0,2191.0,2360.0,511.0,doc_1661169574787_8899aaba9a9,22-08-2022,1,
27AAACH3005M1ZR,HINDUSTAN COCA COLA BEVERAGES PVT LTD,invoiceNumber,dddddddddd,917.0,2070.0,2256.0,876.0,doc_1661169654070_98ba88999aa,22-08-2022,1,
27AAACH3005M1ZR,HINDUSTAN COCA COLA BEVERAGES PVT LTD,invoiceDate,dd/dd/dddd,971.0,2070.0,2235.0,933.0,doc_1661169654070_98ba88999aa,22-08-2022,1,
27AADPH0509G1Z7,SHASHI TRADING CORPORATION,invoiceNumber,Xddddddddd,273.0,2695.0,2967.0,224.0,doc_1661169851048_b88b9ab8aa9,22-08-2022,1,
27AADPH0509G1Z7,SHASHI TRADING CORPORATION,invoiceDate,dd/dd/dddd,328.0,2722.0,2959.0,279.0,doc_1661169851048_b88b9ab8aa9,22-08-2022,1,
27AACCD7235M1ZD,DRUMS FOOD IINTERNATIONAL PRIVATE LIMITED - MUMBAI,invoiceNumber,XXXXX/dd-dd/dddd,1411.0,1336.0,1548.0,1378.0,doc_1661169897141_aba8b9abbba,22-08-2022,1,
27AACCD7235M1ZD,DRUMS FOOD IINTERNATIONAL PRIVATE LIMITED - MUMBAI,invoiceDate,dd/dd/dddd,1407.0,1926.0,2060.0,1375.0,doc_1661169897141_aba8b9abbba,22-08-2022,1,
27AAPHA6784E1ZY,RAJ TRADERS,invoiceNumber,Xddddddddddd,318.8865,1834.04,2154.997,284.067,doc_1661169943174_9babab8a999,22-08-2022,1,
27AAPHA6784E1ZY,RAJ TRADERS,invoiceDate,dd/dd/dddd,362.0,1809.0,2074.0,324.0,doc_1661169943174_9babab8a999,22-08-2022,1,
27ABQPM6130Q1ZX,CHANDAN AGENCIES,invoiceNumber,dddddd,273.0,1284.0,1430.0,229.0,doc_1661169988512_9b9b8aaa99a,22-08-2022,1,
27ABQPM6130Q1ZX,CHANDAN AGENCIES,invoiceDate,dd/dd/dddd,325.0,1280.0,1512.0,280.0,doc_1661169988512_9b9b8aaa99a,22-08-2022,1,
27AABCC7475M1Z5,C G MARKETING PVT LTD,invoiceNumber,XXXXX-dd-ddddddd,236.0,1758.0,2007.0,197.0,doc_1661170033173_ab98a89b998,22-08-2022,1,
27AABCC7475M1Z5,C G MARKETING PVT LTD,invoiceDate,dd/dd/dddd,234.0,2104.0,2262.0,195.0,doc_1661170033173_ab98a89b998,22-08-2022,1,
27AABCT0602K1ZL,TATA CONSUMER PRODUCTS LIMITED,invoiceNumber,XXdddddddddd,583.0,1963.0,2235.0,534.0,doc_1661170076201_8999a8a8b89,22-08-2022,1,
27AABCT0602K1ZL,TATA CONSUMER PRODUCTS LIMITED,invoiceDate,dd.dd.dddd,1114.2894,1422.15,1694.105,986.7312,doc_1661170076201_8999a8a8b89,22-08-2022,1,
27AABCT0602K1ZL,TATA CONSUMER PRODUCTS LIMITED,invoiceDate,dd.dd.dddd,628.9992,1708.569,1917.477,586.1528,doc_1661170076201_8999a8a8b89,22-08-2022,1,
27AABCT0602K1ZL,TATA CONSUMER PRODUCTS LIMITED,invoiceDate,dd.dd.dddd,767.0208,1854.3072,2008.5012,726.984,doc_1661170076201_8999a8a8b89,22-08-2022,1,
27AABCT0602K1ZL,TATA CONSUMER PRODUCTS LIMITED,invoiceDate,dd.dd.dddd,1081.3448,1745.1279,1897.581,1039.9032,doc_1661170076201_8999a8a8b89,22-08-2022,1,
27AABCT0602K1ZL,TATA CONSUMER PRODUCTS LIMITED,invoiceDate,dd.dd.dddd,1868.384,263.97018,419.0595,1826.24,doc_1661170076201_8999a8a8b89,22-08-2022,1,
27AAACG1345D1Z4,GITS FOOD PRODUCTS PVT LTD.-MH,invoiceNumber,XXdddddd,651.0,548.0,744.0,597.0,doc_1661170117464_88b8aab99b9,22-08-2022,1,
27AAACG1345D1Z4,GITS FOOD PRODUCTS PVT LTD.-MH,invoiceDate,dd/dd/dddd,643.0,1328.0,1508.0,601.0,doc_1661170117464_88b8aab99b9,22-08-2022,1,
27AEZPJ2279K1ZN,ARIHANT ENTERPRISES,invoiceNumber,ddd,269.0,1357.0,1423.0,235.0,doc_1661170159079_89a8abab9b9,22-08-2022,1,
27AEZPJ2279K1ZN,ARIHANT ENTERPRISES,invoiceDate,dd/dd/dddd,273.0,1832.0,2060.0,235.0,doc_1661170159079_89a8abab9b9,22-08-2022,1,
27AABFM8800F1ZH,MAHAVIR SALES CORPORATION,invoiceNumber,dddd,192.0,1736.0,1829.0,148.0,doc_1661170206550_a99a9a8a9b8,22-08-2022,1,
27AABFM8800F1ZH,MAHAVIR SALES CORPORATION,invoiceDate,dd/dd/dddd,234.0,1745.0,1940.0,190.0,doc_1661170206550_a99a9a8a9b8,22-08-2022,1,
,RAGHUNATH,invoiceNumber,dddd,638.0,1350.0,1542.0,555.0,doc_1661170253809_bb8999a9ab8,22-08-2022,1,
,RAGHUNATH,invoiceDate,dd/dd/dddd,611.0,1864.0,2302.0,528.0,doc_1661170253809_bb8999a9ab8,22-08-2022,1,
27AAMPW3657R1ZH,PRATHAM TRADERS,invoiceNumber,dddd-dd/ddd,282.0,1309.0,1544.0,238.0,doc_1661170371846_88ab8b8a88b,22-08-2022,1,
27AAMPW3657R1ZH,PRATHAM TRADERS,invoiceDate,dd/dd/dddd,279.0,1823.0,2023.0,236.0,doc_1661170371846_88ab8b8a88b,22-08-2022,1,
36AAMCS8705P1ZI,M/S  SAFE HARVEST PRIVATE LIMITED,invoiceNumber,XXXdddd/ddd,1006.0,387.0,616.0,960.0,doc_1661170416781_8888b9989bb,22-08-2022,1,
36AAMCS8705P1ZI,M/S  SAFE HARVEST PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1064.0,391.0,579.0,1019.0,doc_1661170416781_8888b9989bb,22-08-2022,1,
,ENTERPRISES,invoiceNumber,dddd-dd/ddd,911.0,2669.0,3178.0,812.0,doc_1661170474509_ab89b8b8988,22-08-2022,1,
,ENTERPRISES,invoiceDate,dd/dd/dddd,876.0,3711.0,4166.0,761.0,doc_1661170474509_ab89b8b8988,22-08-2022,1,
27AAACR9647P2ZI,RAVI FOODS PRIVATE LIMITED - MH,invoiceNumber,XX/dddd/XX/dddd,457.0,444.0,739.0,417.0,doc_1661170522963_9ab9aba888a,22-08-2022,1,
27AAACR9647P2ZI,RAVI FOODS PRIVATE LIMITED - MH,invoiceDate,dd/dd/dddd,515.0,450.0,626.0,478.0,doc_1661170522963_9ab9aba888a,22-08-2022,1,
27BKHPK8449M1ZE,KAVYA ENTERPRISES,invoiceNumber,Xdddddddd,422.0,1858.0,2015.0,389.0,doc_1661170565445_bb888a998aa,22-08-2022,1,
27BKHPK8449M1ZE,KAVYA ENTERPRISES,invoiceDate,dd/dd/dddd,473.0,1857.0,2039.0,440.0,doc_1661170565445_bb888a998aa,22-08-2022,1,
27AACCT0200E1Z3,TJUK TRADE NETWORKS PRIVATE LIMITED,invoiceNumber,ddddd,323.0,2585.0,2680.0,281.0,doc_1661170607689_a8bba89a899,22-08-2022,1,
27AACCT0200E1Z3,TJUK TRADE NETWORKS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,385.0,2587.0,2755.0,341.0,doc_1661170607689_a8bba89a899,22-08-2022,1,
27ABDCS9472M1ZK,SEEDBED TECHNOLOGY PRIVATE LIMITED,invoiceNumber,XXX-dddd-dd/ddd,849.0,2067.0,2344.0,810.0,doc_1661170655913_ab9aaab9889,22-08-2022,1,
27ABDCS9472M1ZK,SEEDBED TECHNOLOGY PRIVATE LIMITED,invoiceDate,dd/dd/dddd,898.0,2160.0,2340.0,860.0,doc_1661170655913_ab9aaab9889,22-08-2022,1,
27AOSPS8142M1ZY,OMKAR ENTERPRISES,invoiceNumber,XX/dd-dd/dddd,246.0,1377.0,1660.0,203.0,doc_1661170700281_9b98baba9bb,22-08-2022,1,
27AOSPS8142M1ZY,OMKAR ENTERPRISES,invoiceDate,dd/dd/dddd,248.0,1871.0,2117.0,202.0,doc_1661170700281_9b98baba9bb,22-08-2022,1,
27AMQPA6283K1ZK,SAHAYOG ENTERPRISES,invoiceNumber,XX/dd-dd/ddd,281.0,1163.0,1395.0,237.0,doc_1661170748861_baab9a8b9aa,22-08-2022,1,
27AMQPA6283K1ZK,SAHAYOG ENTERPRISES,invoiceDate,dd/dd/dddd,281.0,1674.0,1872.0,237.0,doc_1661170748861_baab9a8b9aa,22-08-2022,1,
27AACCD7173L1ZA,DR OETKER INDIA PRIVATE LIMITED,invoiceNumber,XXdXXXddddddd,449.0,1817.0,2073.0,413.0,doc_1661170790316_889bbaaba9a,22-08-2022,1,
27AACCD7173L1ZA,DR OETKER INDIA PRIVATE LIMITED,invoiceDate,dd/dd/dddd,522.0,1821.0,1982.0,489.0,doc_1661170790316_889bbaaba9a,22-08-2022,1,
27AADCE8061F1Z0,EAGLE NETWORK SUPPLY PVT. LTD.,invoiceNumber,XX/dd-dd/dddd,408.0,1904.0,2099.0,382.0,doc_1661170831067_9bb8ba9ab98,22-08-2022,1,
27AADCE8061F1Z0,EAGLE NETWORK SUPPLY PVT. LTD.,invoiceDate,dd/dd/dddd,411.0,2221.0,2376.0,381.0,doc_1661170831067_9bb8ba9ab98,22-08-2022,1,
27AHOPB7573Q1ZH,ASHIRWAD TRADING,invoiceDate,dd/dd/dddd,326.0,2070.0,2186.0,303.0,doc_1661170872738_a8a988ab888,22-08-2022,1,
27AJYPR8070N1ZY,R.N.DISTRIBUTION HUB,invoiceNumber,XXXXXXdddd,609.0,1465.0,1663.0,573.0,doc_1661170933626_ab899a8b998,22-08-2022,1,
27AJYPR8070N1ZY,R.N.DISTRIBUTION HUB,invoiceDate,dd-Xxx-dddd,485.9688,369.0549,540.0426,456.0528,doc_1661170933626_ab899a8b998,22-08-2022,1,
27AJYPR8070N1ZY,R.N.DISTRIBUTION HUB,invoiceDate,dd-Xxx-dddd,766.8468,1642.0493,1779.51,734.9364,doc_1661170933626_ab899a8b998,22-08-2022,1,
27AJYPR8070N1ZY,R.N.DISTRIBUTION HUB,invoiceDate,dd-Xxx-dddd,290.02512,398.9786,572.7988,258.9928,doc_1661170933626_ab899a8b998,22-08-2022,1,
27AJYPR8070N1ZY,R.N.DISTRIBUTION HUB,invoiceDate,dd-Xxx-dddd,435.0544,397.9362,572.7988,403.08576,doc_1661170933626_ab899a8b998,22-08-2022,1,
27AJYPR8070N1ZY,R.N.DISTRIBUTION HUB,invoiceDate,dd-Xxx-dddd,649.7392,2159.3316,2301.8798,617.9712,doc_1661170933626_ab899a8b998,22-08-2022,1,
27AAACI3503K1ZR,INDO NISSIN FOODS PRIVATE LIMITED-MH,invoiceNumber,dddddddddd,408.0,2558.0,2725.0,376.0,doc_1661170986047_a8aba8a9b8a,22-08-2022,1,
27AAACI3503K1ZR,INDO NISSIN FOODS PRIVATE LIMITED-MH,invoiceDate,dd/dd/dddd,456.0,2560.0,2712.0,422.0,doc_1661170986047_a8aba8a9b8a,22-08-2022,1,
07AAOCM0426D1ZQ,MASTERCHOW FOODS PRIVATE LIMITED,invoiceNumber,dddd-dd/ddd,473.0,1147.0,1365.0,430.0,doc_1661171036511_9b898ba9ab8,22-08-2022,1,
07AAOCM0426D1ZQ,MASTERCHOW FOODS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,473.0,1592.0,1784.0,431.0,doc_1661171036511_9b898ba9ab8,22-08-2022,1,
27AAGCS6673N1ZK,SHIVALIK INDIA ALCO PVT LTD..,invoiceDate,dd-dd-dddd,833.766,1938.776,2190.468,766.924,doc_1661171213828_a8889988ba8,22-08-2022,1,
27AKUPJ0852B1Z7,SURYA TRADERS,invoiceNumber,XXdddd,411.0,2842.0,2945.0,380.0,doc_1661171303208_baa998889ab,22-08-2022,1,
27AKUPJ0852B1Z7,SURYA TRADERS,invoiceDate,dd/dd/dddd,446.0,2848.0,2993.0,417.0,doc_1661171303208_baa998889ab,22-08-2022,1,
36AALFK5232D1ZI,KARACHI INC - HYDERABAD,invoiceNumber,Xxxxd/dddd/ddd,687.0622,751.9068,1004.2812,648.8141,doc_1661171352126_9ba8a99bb98,22-08-2022,1,
36AALFK5232D1ZI,KARACHI INC - HYDERABAD,invoiceDate,dd/dd/dddd,757.0,753.0,932.0,717.0,doc_1661171352126_9ba8a99bb98,22-08-2022,1,
27AAFCR4220D1ZS,ROYAL DRY FRUITS PRIVATE LIMITED,invoiceNumber,XX/XXdddd/dddd,554.0,1669.0,1964.0,522.0,doc_1661171394868_999b8b98a9b,22-08-2022,1,
27AAFCR4220D1ZS,ROYAL DRY FRUITS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,555.0,2026.0,2207.0,526.0,doc_1661171394868_999b8b98a9b,22-08-2022,1,
29AABCA5826E1ZT,ACE FOODS PVT LTD,invoiceNumber,XdddddXdddd,726.0,1193.0,1359.0,689.0,doc_1661172052770_99abaab888a,22-08-2022,1,
29AABCA5826E1ZT,ACE FOODS PVT LTD,invoiceDate,dd/dd/dddd,733.0,1620.0,1789.0,695.0,doc_1661172052770_99abaab888a,22-08-2022,1,
27AADFT3025B1ZP,THE HIMALAYA DRUG COMPANY,invoiceNumber,dddddddddd,629.0,2798.0,2967.0,591.0,doc_1661172098855_99a9a8aab9a,22-08-2022,1,
27AADFT3025B1ZP,THE HIMALAYA DRUG COMPANY,invoiceDate,dd/dd/dddd,625.0,3151.0,3331.0,591.0,doc_1661172098855_99a9a8aab9a,22-08-2022,1,
27AADCM8598F1ZY,MANOJ MULTIFOODS PVT LTD,invoiceNumber,XXXX/dd-dd/ddddd,658.0,1119.0,1474.0,620.0,doc_1661172156469_aaba8ba889a,22-08-2022,1,
27AADCM8598F1ZY,MANOJ MULTIFOODS PVT LTD,invoiceDate,dd-dd-dd,448.8505,1464.4476,1630.686,410.9265,doc_1661172156469_aaba8ba889a,22-08-2022,1,
27AADCM8598F1ZY,MANOJ MULTIFOODS PVT LTD,invoiceDate,dd-dd-dd,662.173,1907.163,2102.634,620.0075,doc_1661172156469_aaba8ba889a,22-08-2022,1,
09AAZFM4050D1Z1,M/S SHANKAR HERBAL CARE,invoiceNumber,XX.XXX/dd-dd/dd,851.0,1599.0,1915.0,807.0,doc_1661172216615_ab9b8a9a8b8,22-08-2022,1,
09AAZFM4050D1Z1,M/S SHANKAR HERBAL CARE,invoiceDate,dd/dd/dddd,853.0,2147.0,2349.0,811.0,doc_1661172216615_ab9b8a9a8b8,22-08-2022,1,
27AAACB3754B1Z4,CAVINKARE PRIVATE LIMITED,invoiceNumber,ddddddddd,996.0,577.0,779.0,960.0,doc_1661172257967_b8a9ba8ba8b,22-08-2022,1,
27AAACB3754B1Z4,CAVINKARE PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1043.0,573.0,804.0,1004.0,doc_1661172257967_b8a9ba8ba8b,22-08-2022,1,
27AAACY2585R1ZH,YAKULT DANONE INDIA  PRIVATE LIMITED,invoiceNumber,dddddddddddd,1258.0,1359.0,1669.0,1188.0,doc_1661172438768_a999ab898b9,22-08-2022,1,
27AAACY2585R1ZH,YAKULT DANONE INDIA  PRIVATE LIMITED,invoiceDate,dd/dd/dddd,1335.0,1354.0,1512.0,1298.0,doc_1661172438768_a999ab898b9,22-08-2022,1,
27AHFPK1153N1Z7,UPSTART ENTERPRISES,invoiceNumber,X-Xddd,597.0,2235.0,2348.0,557.0,doc_1661172519202_8a9b9889a8b,22-08-2022,1,
27AHFPK1153N1Z7,UPSTART ENTERPRISES,invoiceDate,dd/dd/dddd,647.0,2170.0,2345.0,610.0,doc_1661172519202_8a9b9889a8b,22-08-2022,1,
27ABBFM1446L1Z6,M/S MACHIWALA,invoiceNumber,XXX/X/dddd/dd-dd,297.0,1633.0,1901.0,252.0,doc_1661172575847_a99b9888b9a,22-08-2022,1,
27ABBFM1446L1Z6,M/S MACHIWALA,invoiceDate,dd-dd-dddd,1715.6664,389.8385,715.9992,1651.104,doc_1661172575847_a99b9888b9a,22-08-2022,1,
27AIQPG5593C1Z0,M/S PARAS ENTERPRISES,invoiceNumber,Xdddd,588.0,359.0,478.0,548.0,doc_1661172646592_899a8bb9988,22-08-2022,1,
27AAACG1773B1Z0,GENERAL MILLS INDIA PRIVATE LIMITED,invoiceNumber,dddddddd,391.0,2000.0,2160.0,356.0,doc_1661172696322_a9a8aabb9aa,22-08-2022,1,
27AAACG1773B1Z0,GENERAL MILLS INDIA PRIVATE LIMITED,invoiceDate,dd/dd/dddd,432.0,2000.0,2185.0,395.0,doc_1661172696322_a9a8aabb9aa,22-08-2022,1,
27ABGPY9844H1ZV,DIPURAJ FOODS,invoiceNumber,XX-dddd/dd-dd,710.0,2227.0,2510.0,668.0,doc_1661172741268_a8a9898aaaa,22-08-2022,1,
27ABGPY9844H1ZV,DIPURAJ FOODS,invoiceDate,dd/dd/dddd,761.0,2228.0,2451.0,715.0,doc_1661172741268_a8a9898aaaa,22-08-2022,1,
27AARFP8618C1ZW,M/S PG SALES,invoiceDate,dd/dd/dddd,275.0,1118.0,1341.0,242.0,doc_1661172782912_888a88aab9b,22-08-2022,1,
27ABIPK8670M1ZY,VRK NUTRITIONAL SOLUTIONS,invoiceNumber,XXXX/dd-dd/ddd,396.10944,1229.1625,1538.125,352.98024,doc_1661172840646_abb8a9a8bb8,22-08-2022,1,
27ABIPK8670M1ZY,VRK NUTRITIONAL SOLUTIONS,invoiceDate,dd/dd/dddd,397.0,1703.0,1890.0,351.0,doc_1661172840646_abb8a9a8bb8,22-08-2022,1,
09AAFCA3069H1ZM,M/S AURO FRUIT & NUT PRIVATE LIMITED,invoiceNumber,XXX-dddddddddd,183.0,549.0,850.0,140.0,doc_1661172895989_b9988888b9a,22-08-2022,1,
09AAFCA3069H1ZM,M/S AURO FRUIT & NUT PRIVATE LIMITED,invoiceDate,dd/dd/dddd,251.0,547.0,759.0,208.0,doc_1661172895989_b9988888b9a,22-08-2022,1,
09AAFCA3069H1ZM,M/S AURO FRUIT & NUT PRIVATE LIMITED,invoiceNumber,XXX-dddddddddd,183.0,549.0,850.0,140.0,doc_1661172956671_aa888a99aab,22-08-2022,1,
09AAFCA3069H1ZM,M/S AURO FRUIT & NUT PRIVATE LIMITED,invoiceDate,dd/dd/dddd,251.0,547.0,759.0,208.0,doc_1661172956671_aa888a99aab,22-08-2022,1,
27AAHCP7050K1Z3,PURE SNACKS PRIVATE LIMITED,invoiceNumber,dddd-dd-X-ddd,285.0,1240.0,1510.0,238.0,doc_1661173024678_aaaba8bb899,22-08-2022,1,
27AAHCP7050K1Z3,PURE SNACKS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,273.0,1686.0,1859.0,232.0,doc_1661173024678_aaaba8bb899,22-08-2022,1,
27AADCH3292H1ZI,HW WELLNESS SOLUTIONS PRIVATE LIMITED-MH,invoiceNumber,dddddddddddd,1349.0,376.0,553.0,1325.0,doc_1661173080501_8b8a8998abb,22-08-2022,1,
27AADCH3292H1ZI,HW WELLNESS SOLUTIONS PRIVATE LIMITED-MH,invoiceDate,dd/dd/dddd,1324.0,401.0,541.0,1295.0,doc_1661173080501_8b8a8998abb,22-08-2022,1,
06AAFCI9302M1ZD,IKAYU FOODLABS PVT LTD,invoiceNumber,Xdddddd,1026.0,406.0,578.0,985.0,doc_1661173139357_ababab8abbb,22-08-2022,1,
06AAFCI9302M1ZD,IKAYU FOODLABS PVT LTD,invoiceDate,dd/dd/dddd,1037.0,936.0,1152.0,989.0,doc_1661173139357_ababab8abbb,22-08-2022,1,
27BOAPB7051R1ZO,SUNSHINE ENTERPRISES,invoiceNumber,d/dd-dd/dd,464.0,228.0,381.0,427.0,doc_1661173212181_b99aa889aa8,22-08-2022,1,
27AAACY0658B1ZK,YOJANA POULTRY PVT LTD,invoiceNumber,XXXX/dd-dd/dd,619.0,1699.0,1988.0,570.0,doc_1661322153708_a89ab8aba8a,24-08-2022,1,
27AAACY0658B1ZK,YOJANA POULTRY PVT LTD,invoiceDate,dd/dd/dddd,678.0,1693.0,1872.0,633.0,doc_1661322153708_a89ab8aba8a,24-08-2022,1,
,,invoiceNumber,dddddd/dddd,487.751,1705.0,1954.24,442.134,doc_1660890514133_8aaab99a9ab,,1,
,,invoiceDate,dd/dd/dddd,590.0,1703.0,1921.0,546.0,doc_1660890514133_8aaab99a9ab,,1,
,,invoiceDate,dd/dd/dddd,703.0,2040.0,2182.0,677.0,doc_1660890060118_998aabbbaaa,,1,
06AAECS4363H1ZC,SAFEXPRESS PRIVATE LIMITED,invoiceNumber,dddddddd/d,646.0,757.0,927.0,607.0,doc_1660891318226_a9babb999aa,,1,
06AAECS4363H1ZC,SAFEXPRESS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,688.8486,760.1958,920.1318,649.1534,doc_1660891318226_a9babb999aa,,0,
06AAECS4363H1ZC,SAFEXPRESS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,725.1218,1780.2876,1942.4727,687.1376,doc_1660891318226_a9babb999aa,,0,
27AQFPM2776A1ZY,AAYOG TRADERS,invoiceNumber,XXXddddd,346.0689,1993.422,2122.65,310.0428,baf35a77-b49c-4049-b5ad-846e407b4747,,1,
27AQFPM2776A1ZY,AAYOG TRADERS,invoiceDate,dd/dd/dddd,398.0,1996.0,2142.0,358.0,baf35a77-b49c-4049-b5ad-846e407b4747,,1,
27AASCA4550E1ZL,ALPHABULK SUPPLY SOLUTIONS PRIVATE LIMITED,invoiceNumber,dddd-dddd/dddd,2416.0,4321.0,4825.0,2316.0,f6507c58-fa1a-4937-93da-79d2ddb050d5,,1,
27AASCA4550E1ZL,ALPHABULK SUPPLY SOLUTIONS PRIVATE LIMITED,invoiceDate,dd/dd/dddd,2517.0,4398.0,4756.0,2425.0,f6507c58-fa1a-4937-93da-79d2ddb050d5,,1,
29AAICM3930G1ZD,"ID FRESH FOOD (INDIA) PRIVATE LIMITED, Sy. Nos. 515/2, 515/3, 515/4, 516/2,",invoiceNumber,ddddddddddd,628.0,283.0,454.0,598.0,4f05f6a1-2a59-4649-ba10-e3c54451432f,,1,
29AAICM3930G1ZD,"ID FRESH FOOD (INDIA) PRIVATE LIMITED, Sy. Nos. 515/2, 515/3, 515/4, 516/2,",invoiceDate,dd/dd/dddd,638.0,811.0,945.0,612.0,4f05f6a1-2a59-4649-ba10-e3c54451432f,,1,
27ARNPD8588L1ZW,JAY ENTERPRISES,invoiceNumber,dddd,591.0,1835.0,1959.0,527.0,dcfde5d8-2d1d-410a-9e5f-7258cb39aab8,,1,
27ARNPD8588L1ZW,JAY ENTERPRISES,invoiceDate,dd/dd/dddd,660.0,1836.0,2083.0,600.0,dcfde5d8-2d1d-410a-9e5f-7258cb39aab8,,1,
27AAGOK9122N122,,invoiceNumber,dddd,371.0,1472.0,1542.0,345.0,9986133e-e4fe-469f-b2d1-0580f9c93630,,1,
27AAGOK9122N122,,invoiceDate,dd/dd/dddd,371.0,1861.0,2022.0,342.0,9986133e-e4fe-469f-b2d1-0580f9c93630,,1,
